Team 1 ID,Team 1 Score,Team 2 ID,Team 2 Score,Result
5310,16,4501,14,1
5310,16,4501,14,1
5758,11,5988,16,2
5758,16,5988,14,1
5758,16,5988,9,1
5758,11,5310,16,2
5758,10,5310,16,2
5543,26,5864,24,1
5543,16,5864,3,1
4431,16,5652,12,1
4431,11,5652,16,2
4431,6,5652,16,2
4494,16,5519,4,1
4494,16,5519,4,1
4643,16,5441,14,1
4643,16,5441,10,1
4759,3,5863,16,2
4759,16,5863,14,1
4759,22,5863,25,2
5775,14,5454,16,2
5775,17,5454,21,2
5231,12,4991,16,2
4991,16,5231,13,1
4991,16,5422,5,1
5378,7,4674,16,2
5422,3,4991,16,2
4674,16,5752,6,1
4674,16,5378,14,1
5752,11,4674,16,2
5543,16,5652,10,1
5543,16,5652,13,1
4643,16,5454,13,1
4643,16,5454,1,1
5378,11,5752,16,2
5422,3,5231,16,2
5752,6,5378,16,2
5231,13,5422,16,2
5543,13,4643,16,2
5543,12,4643,16,2
4991,16,5378,8,1
4991,16,5378,7,1
4674,27,5231,31,2
4674,12,5231,16,2
5231,16,4991,8,1
5231,8,4991,16,2
5231,10,4991,16,2
5231,14,4991,16,2
4494,14,4608,16,2
4494,16,4608,8,1
4494,13,4608,16,2
4608,1,5284,16,2
4608,16,5284,14,1
4608,16,5284,14,1
4548,14,5310,16,2
4548,16,5310,9,1
4548,16,5310,12,1
5136,14,5107,16,2
5136,16,5107,7,1
5136,16,5107,5,1
4991,16,4411,4,1
4991,5,4411,16,2
4991,16,4411,13,1
5593,16,5641,3,1
5593,16,5641,7,1
5422,19,4608,17,1
5422,16,4608,2,1
5801,16,5804,9,1
4458,9,5596,16,2
4674,16,5596,2,1
4674,16,5596,13,1
5284,16,4458,8,1
5284,16,4674,3,1
5284,16,4674,9,1
5284,8,4674,16,2
5284,16,4674,12,1
5866,16,5763,14,1
5569,16,5153,7,1
5378,16,5195,5,1
4469,16,5806,12,1
5742,6,5524,16,2
4587,9,5763,16,2
5195,16,5524,3,1
5752,7,4674,16,2
4991,16,5806,5,1
5763,8,5865,16,2
4469,16,5153,8,1
4608,16,5569,14,1
5865,16,5866,8,1
5752,16,5742,6,1
5524,3,4674,16,2
5867,16,5770,14,1
5569,16,5806,5,1
4587,15,5866,15,2
5195,16,5742,6,1
4991,5,4608,16,2
4991,16,4469,9,1
4608,16,5153,10,1
4586,16,5867,4,1
5752,16,5524,5,1
5195,9,4674,16,2
5378,11,5752,16,2
5519,16,4586,14,1
4469,16,5569,8,1
5770,16,4586,14,1
4991,16,5569,5,1
4608,16,5806,7,1
4991,16,5153,1,1
5806,16,5153,5,1
5519,12,5867,16,2
5378,16,5524,10,1
5742,0,4674,16,2
4608,16,4469,5,1
5378,16,4674,13,1
5752,16,5195,10,1
5378,16,5742,0,1
5519,16,5770,7,1
5310,16,5822,5,1
4548,16,5596,6,1
4494,16,5749,4,1
5789,13,5817,16,2
5817,16,5749,2,1
5822,16,5596,12,1
5231,16,5789,11,1
5422,16,4494,5,1
5422,16,5231,14,1
5789,9,4494,16,2
4548,16,5822,9,1
5422,16,5749,9,1
5310,7,4548,16,2
5789,16,5749,2,1
5422,16,5817,5,1
4494,16,5817,14,1
5231,16,5817,7,1
4411,16,5822,7,1
4411,16,4548,9,1
4411,10,5310,16,2
5231,16,4494,8,1
5310,16,5284,6,1
4548,5,5284,16,2
5596,8,5284,16,2
5310,16,5596,12,1
4411,10,5596,16,2
5231,16,5749,1,1
4411,1,5284,16,2
5822,9,5284,16,2
5422,16,5789,2,1
5519,16,5867,9,1
5519,16,5867,7,1
5865,14,5519,16,2
5865,16,5519,13,1
5865,16,5519,10,1
5867,16,5866,2,1
5867,10,5866,16,2
5867,5,5866,16,2
4674,16,4608,10,1
4674,16,4608,14,1
4991,16,5378,7,1
4991,16,5378,12,1
4674,16,5284,7,1
4674,16,5284,10,1
5310,11,4991,16,2
5310,10,4991,16,2
4608,16,5231,13,1
4608,16,5231,13,1
5865,16,5866,7,1
5865,16,5866,11,1
5422,9,5378,16,2
5422,16,5378,14,1
5422,12,5378,16,2
4991,16,4674,10,1
4991,16,4674,11,1
5378,16,4608,12,1
5378,11,4608,16,2
5378,16,4608,3,1
5139,16,5115,11,1
5139,16,5115,9,1
5111,4,5137,16,2
5111,16,5137,14,1
5111,3,5137,16,2
5141,16,5109,7,1
5141,16,5109,13,1
5558,16,5441,9,1
5558,16,5441,4,1
5143,12,5142,16,2
5143,18,5142,22,2
4468,6,5863,16,2
4468,16,5863,3,1
4468,16,5863,2,1
5422,16,4674,13,1
5342,16,4742,12,1
5342,16,4742,9,1
5138,16,5144,6,1
5138,16,5144,9,1
5133,20,5108,22,2
5133,16,5108,14,1
5133,19,5108,17,1
5139,16,5137,14,1
5139,16,5137,12,1
5079,7,5103,16,2
5079,10,5103,16,2
4759,10,4468,16,2
4759,7,4468,16,2
5136,16,5141,4,1
5136,16,5141,12,1
4791,16,5871,8,1
5297,16,5868,7,1
5133,16,5103,4,1
5133,16,5103,11,1
5680,16,5870,5,1
5871,16,5868,10,1
5680,8,5869,16,2
5869,16,5870,7,1
4791,16,5297,4,1
5297,16,5871,7,1
4791,16,5868,1,1
4784,16,5870,0,1
4784,16,5680,12,1
4784,16,5869,8,1
5593,16,5872,6,1
5593,16,5872,5,1
5593,16,5872,11,1
4674,9,5378,16,2
4674,16,5378,5,1
4674,16,5378,0,1
4991,16,5378,3,1
4991,16,5378,9,1
4791,16,5869,6,1
4991,16,5422,6,1
4991,16,5422,13,1
5804,8,4534,16,2
4534,16,5804,9,1
5802,16,5306,10,1
5869,6,5297,16,2
5869,16,5297,10,1
5869,16,5297,11,1
4791,12,4784,16,2
4791,11,4784,16,2
4784,16,5297,4,1
4784,16,5297,9,1
4494,16,5988,14,1
4494,31,5988,26,1
4674,9,4991,16,2
4674,6,4991,16,2
4674,19,4991,16,1
4674,11,4991,16,2
5009,5,5355,16,2
5355,16,5653,5,1
5653,14,5009,16,2
5195,16,5009,8,1
5195,16,5355,5,1
5479,16,5873,14,1
5479,14,5873,16,2
5479,16,5873,11,1
5395,12,5569,16,2
5395,16,5569,8,1
5231,16,4643,13,1
5231,12,4643,16,2
5231,16,4643,9,1
5231,16,4643,9,1
4496,5,4501,16,2
4494,16,5395,4,1
5395,9,4501,16,2
4494,21,4496,17,1
5395,21,4501,19,1
5752,10,4456,16,2
4411,16,5195,5,1
4411,16,4456,3,1
4411,19,4456,16,1
5142,16,5138,10,1
5142,16,5138,12,1
4445,16,5642,10,1
5877,26,4554,24,1
4532,16,5878,6,1
5877,16,5876,11,1
5578,12,4554,16,2
5801,14,5878,16,2
4445,16,5875,1,1
4554,9,5642,16,2
5642,16,5099,6,1
4532,16,5879,7,1
4456,14,5752,16,2
4456,9,5752,16,2
5873,14,5874,16,2
5873,8,5874,16,2
4445,16,5877,14,1
4445,16,5877,7,1
5195,14,5752,16,2
5195,12,5752,16,2
4494,16,5883,14,1
5435,7,4468,16,2
4494,16,5122,2,1
5882,5,5883,16,2
5195,16,5881,13,1
5195,12,5395,16,2
4469,16,5707,0,1
5395,16,5009,5,1
5272,10,4759,16,2
5880,3,4468,16,2
4759,23,4469,26,2
4494,16,5284,11,1
5524,6,5435,16,2
5378,14,5569,16,2
5378,25,5284,22,1
5378,16,5284,8,1
5479,8,5874,16,2
5479,5,5874,16,2
5479,16,5874,13,1
5479,14,5874,16,2
5479,14,5874,16,2
5395,7,4494,16,2
5395,13,4494,16,2
5569,8,4494,16,2
5569,11,4494,16,2
5378,16,5569,10,1
5378,16,5569,5,1
5891,3,5893,16,2
5901,13,5903,16,2
5890,16,5891,3,1
5889,16,5891,1,1
5889,16,5893,11,1
5903,16,5900,0,1
5892,8,5893,16,2
5890,16,5893,13,1
5901,16,5900,1,1
5891,3,5892,16,2
5890,16,5892,12,1
5889,7,5890,16,2
5902,7,5903,16,2
5889,16,5892,10,1
5902,2,5901,16,2
5902,16,5900,1,1
5899,16,5901,12,1
5899,16,5900,0,1
5899,16,5902,5,1
5899,16,5903,11,1
4494,16,4548,4,1
4494,16,4548,5,1
4548,16,5593,14,1
4548,16,5593,6,1
4494,16,4469,1,1
4494,16,4469,7,1
5886,16,5887,1,1
5898,5,5894,16,2
5885,17,5888,19,2
5885,16,5886,12,1
5884,8,5886,16,2
5896,9,5895,16,2
5894,14,5897,16,2
5888,14,5886,16,2
5884,16,5887,3,1
5896,8,5897,16,2
5894,6,5895,16,2
5895,8,5897,16,2
4534,3,5801,16,2
5884,9,5888,16,2
5888,16,5887,6,1
5898,5,5897,16,2
5885,19,5887,17,1
5896,16,5898,1,1
5898,16,5895,13,1
5885,16,5884,8,1
5896,5,5894,16,2
5766,16,5758,9,1
5766,3,5758,16,2
5766,12,5758,16,2
5195,21,5883,19,1
5195,21,5883,19,1
5435,16,4759,9,1
5435,10,4759,16,2
4468,8,4469,16,2
4468,16,4469,6,1
4468,19,4469,21,2
5378,16,5752,12,1
5378,16,5752,8,1
5752,16,4494,14,1
5752,16,4494,10,1
4411,9,5378,16,2
4411,8,5378,16,2
5378,14,4494,16,2
5378,13,4494,16,2
5789,16,5596,11,1
5789,9,5596,16,2
5789,16,5596,12,1
5789,16,5596,6,1
5906,16,5907,5,1
5906,16,5907,9,1
4468,16,4472,3,1
4468,16,4472,7,1
5709,16,5677,5,1
5709,16,5677,6,1
5904,16,5905,4,1
5904,16,5905,3,1
5355,16,5911,14,1
5817,16,4759,12,1
5910,12,5911,16,2
4468,12,5850,16,2
5909,16,5908,3,1
5817,16,5913,12,1
4548,16,4611,4,1
5766,16,5850,5,1
5766,16,4689,1,1
5913,16,5218,7,1
5355,16,5912,13,1
4548,16,5909,12,1
5817,5,5355,16,2
5817,26,5355,24,1
5817,7,5355,16,2
4548,16,5766,11,1
4548,16,5766,7,1
5441,16,5873,7,1
5441,16,5873,11,1
5886,16,5895,4,1
5889,16,5888,13,1
4548,16,5988,6,1
5885,16,5890,14,1
5889,16,5894,9,1
5903,11,5886,16,2
5889,1,5897,16,2
5893,10,5895,16,2
5899,16,5897,13,1
5890,16,5895,8,1
5888,16,5901,11,1
5885,16,5903,9,1
5899,16,5888,6,1
4548,7,5789,16,2
4548,16,5789,12,1
4548,16,5789,14,1
5988,16,5569,13,1
5988,16,5569,13,1
5890,19,5897,17,1
5889,10,5897,16,2
5890,16,5886,14,1
5890,7,5885,16,2
5899,16,5885,14,1
5099,6,4554,16,2
5099,9,4554,16,2
5899,16,5885,7,1
5899,16,5885,13,1
5153,11,5915,16,2
5153,16,5915,11,1
5153,16,5915,12,1
5988,3,5766,16,2
5988,10,5766,16,2
4548,16,5195,11,1
4548,16,5195,12,1
5873,16,5677,8,1
5873,16,5677,10,1
5916,19,5342,22,2
5916,16,5342,11,1
5916,6,5342,16,2
5195,16,4469,3,1
5195,16,4469,9,1
5918,12,5395,16,2
5918,2,5395,16,2
5758,16,5988,13,1
5758,21,5988,17,1
5914,9,5907,16,2
5914,16,5907,7,1
5914,16,5907,6,1
5342,10,5917,16,2
5342,16,5917,2,1
5342,16,5917,9,1
5988,14,4548,16,2
5988,19,4548,15,1
5988,5,4548,16,2
4494,19,5988,15,1
4494,16,5988,9,1
5817,10,5395,16,2
5817,6,5395,16,2
4645,16,5775,4,1
4643,16,5775,13,1
5906,16,4645,1,1
5817,16,5917,10,1
5817,16,5917,7,1
5906,8,4643,16,2
5906,16,4643,14,1
5906,16,4643,5,1
4608,19,5988,15,1
4532,16,5195,13,1
4411,16,5195,2,1
5758,11,5988,16,2
5378,16,4608,2,1
4674,16,4532,4,1
4608,16,5988,8,1
5395,16,4548,12,1
5378,16,5758,2,1
4411,16,4532,13,1
4674,16,4411,13,1
4991,16,5752,5,1
5231,13,5395,16,2
5422,16,5231,7,1
4991,14,5310,16,2
5231,16,4548,4,1
5422,16,5395,9,1
5752,5,5310,16,2
4991,16,5158,2,1
5158,1,5752,16,2
5906,22,4645,19,1
5906,16,4645,4,1
4643,11,4645,16,2
4643,7,4645,16,2
5422,3,4608,16,2
5422,13,4608,16,2
5310,5,4411,16,2
5310,6,4411,16,2
5378,16,5395,9,1
5378,16,5395,5,1
4411,22,5378,20,1
4411,9,5378,16,2
4411,16,5378,8,1
4411,10,4674,16,2
4411,16,4674,4,1
4411,16,4674,19,2
4608,11,4674,16,2
4608,11,4674,16,2
4674,16,4991,10,1
4674,8,4991,16,2
5817,16,5577,10,1
5817,13,5577,16,2
5817,16,5577,10,1
4645,16,5700,7,1
4645,14,5700,16,2
4645,16,5700,4,1
5342,13,4742,16,2
5342,2,4742,16,2
5342,16,4742,5,1
5342,9,4742,16,2
5758,16,5850,5,1
5758,16,5850,7,1
5906,16,5454,5,1
5906,16,5454,5,1
5722,16,5920,9,1
5722,16,5920,11,1
5988,16,5395,9,1
5988,17,5395,19,2
5988,9,5395,16,2
5988,7,5395,16,2
5579,16,5809,7,1
5579,16,5809,11,1
4645,16,5922,4,1
4645,16,5922,9,1
5817,16,5923,6,1
5709,16,5904,7,1
5709,7,5904,16,2
5709,16,5904,14,1
5593,16,4742,4,1
5593,11,4742,16,2
5593,16,4742,8,1
5593,24,4742,26,2
5593,16,4742,13,1
4590,16,5776,5,1
4590,19,5776,22,2
4590,16,5776,10,1
5730,16,5921,5,1
5730,16,5921,2,1
5700,16,5907,6,1
5700,14,5907,16,2
5700,16,5907,14,1
4759,16,5925,4,1
4472,5,5435,16,2
4591,16,4470,9,1
4857,16,4856,5,1
4472,9,5924,16,2
4759,14,4591,16,2
4470,19,5925,17,1
4468,16,5924,7,1
5435,22,4468,19,1
4759,5,4470,16,2
4643,13,5775,16,2
4643,19,5775,16,1
4643,16,5775,10,1
5284,16,5231,11,1
5284,10,5231,16,2
5284,16,5231,19,2
5231,16,4494,14,1
5231,16,4494,7,1
5752,16,4494,14,1
5752,12,4494,16,2
5752,16,4494,11,1
4991,16,5775,0,1
4991,16,5775,3,1
4991,13,5284,16,2
4991,16,5284,12,1
4991,19,5284,16,1
5378,7,5752,16,2
5378,16,5752,12,1
5378,16,5752,10,1
5284,22,4643,19,1
5284,16,4643,12,1
5231,16,5378,4,1
5231,10,5378,16,2
5231,22,5378,25,2
4470,1,5435,16,2
4470,3,5435,16,2
4468,16,4591,12,1
4468,16,4591,0,1
4548,2,5758,16,2
4548,16,5758,1,1
4548,16,5758,4,1
4548,16,5758,13,1
4548,16,5758,13,1
5752,16,4643,19,2
5752,14,4643,16,2
4643,13,5231,16,2
4643,12,5231,16,2
5378,10,4991,16,2
5378,10,4991,16,2
5378,13,4991,16,2
5378,13,4991,16,2
4991,12,5378,16,2
4991,14,5378,16,2
5435,16,4468,1,1
5435,16,4468,3,1
4991,16,5231,12,1
4991,16,5231,9,1
5700,16,5730,11,1
5700,10,5730,16,2
5700,16,5730,8,1
5789,16,5926,13,1
5789,6,5926,16,2
5789,14,5926,16,2
5758,17,5926,19,2
5758,16,5926,6,1
5758,2,5926,16,2
5904,16,5927,9,1
5921,16,5907,11,1
5876,10,5928,16,2
5568,0,5578,16,2
4494,16,5395,14,1
4494,16,5395,10,1
4645,16,5709,10,1
4645,19,5709,17,1
5395,16,5926,13,1
5395,16,5926,14,1
5578,16,5928,4,1
5578,10,5928,16,2
5578,8,5928,16,2
5709,1,5904,16,2
5921,11,5730,16,2
5422,16,5355,11,1
5422,16,5355,12,1
5789,8,5758,16,2
5789,1,5758,16,2
5730,7,5479,16,2
5904,16,5730,10,1
5231,16,5775,8,1
5231,16,5775,9,1
4456,13,5395,16,2
4456,16,5395,4,1
4456,16,5395,7,1
4674,16,5789,9,1
4674,16,5789,11,1
4645,16,5700,5,1
4645,16,5700,5,1
4608,9,4532,16,2
4608,16,4532,14,1
4608,16,4532,11,1
4494,16,5988,14,1
4494,16,5988,13,1
4643,16,5775,13,1
4643,16,5479,8,1
4643,16,5479,8,1
5700,16,5904,7,1
5700,7,5904,16,2
5700,23,5904,25,2
4922,9,5920,16,2
4922,4,5920,16,2
5817,14,4903,16,2
5817,16,4903,12,1
5817,16,4903,10,1
5929,16,5930,10,1
5929,16,5930,2,1
4494,16,5355,9,1
4494,16,5355,8,1
5158,7,5154,16,2
5158,16,5154,2,1
5158,16,5154,9,1
5195,21,4494,18,1
5195,12,4494,16,2
5195,16,4494,3,1
5154,4,5153,16,2
5154,10,5153,16,2
5722,16,5579,14,1
5722,16,5579,12,1
5195,16,4496,3,1
5195,16,4496,9,1
4791,16,5932,13,1
5680,16,5931,9,1
5933,16,5934,3,1
5933,16,5934,5,1
5136,5,5133,16,2
5136,8,5133,16,2
5680,13,4791,16,2
5680,16,4791,10,1
5680,21,4791,16,1
5153,16,5915,11,1
5153,16,5915,14,1
5142,16,5133,11,1
5142,14,5133,16,2
5142,16,5133,10,1
5137,8,5142,16,2
5137,17,5142,19,2
5817,16,5920,3,1
5817,16,5920,1,1
5137,16,5136,8,1
5137,16,5136,11,1
4431,0,5479,16,2
5935,7,5936,16,2
5142,16,5137,12,1
5142,9,5137,16,2
5142,16,5137,10,1
4645,16,5904,7,1
4645,16,5904,13,1
5133,16,5137,10,1
5133,14,5137,16,2
5133,11,5137,16,2
5938,11,5940,16,2
5928,16,5939,8,1
5454,16,5937,4,1
5454,16,5937,8,1
5940,16,5928,9,1
5940,5,5928,16,2
5940,16,5928,13,1
4645,16,5730,2,1
4645,16,5730,4,1
5722,16,5929,13,1
5722,8,5929,16,2
5722,16,5929,14,1
4674,16,5877,6,1
4674,16,5877,3,1
5941,8,5942,16,2
5941,16,5942,6,1
5941,16,5942,7,1
5941,16,5942,6,1
5422,19,5919,15,1
5422,16,5919,3,1
5231,16,5775,5,1
5231,16,5775,6,1
5195,13,4548,16,2
5195,5,4548,16,2
4643,16,5700,2,1
4643,6,5700,16,2
4643,13,5700,16,2
5378,16,5596,8,1
5378,16,5596,5,1
5988,4,5737,16,2
5988,11,5737,16,2
5722,16,5817,13,1
5722,11,5817,16,2
5722,4,5817,16,2
4608,16,4532,13,1
4608,12,4532,16,2
4608,11,4532,16,2
5310,16,4894,8,1
5310,5,4894,16,2
5310,16,4894,11,1
5284,16,5766,9,1
5284,16,5766,11,1
5231,10,4645,16,2
5231,14,4645,16,2
5378,16,5814,4,1
5378,16,5814,14,1
5422,16,5284,5,1
5422,16,5284,1,1
5378,16,4469,12,1
5378,16,4469,3,1
4674,16,4456,9,1
4674,16,4456,19,2
4674,16,4456,8,1
5906,16,5700,7,1
5906,16,5700,12,1
4494,16,4501,6,1
4494,16,4501,14,1
5422,19,5378,17,1
5422,16,5378,7,1
5195,11,5208,16,2
5195,16,5208,9,1
5195,8,5208,16,2
5593,14,4532,16,2
5593,16,4532,1,1
5593,16,4532,6,1
4494,13,5195,16,2
4494,16,5195,11,1
4494,16,5195,11,1
4456,3,5593,16,2
4456,6,5593,16,2
5231,16,4643,6,1
5231,16,4643,14,1
5231,16,4643,5,1
4674,5,5422,16,2
4674,16,5422,9,1
4674,13,5422,16,2
4494,15,5208,21,2
4494,10,5208,16,2
4645,16,5906,11,1
4645,16,5906,10,1
4674,16,4532,8,1
4674,16,4532,9,1
4496,16,5355,14,1
4496,18,5355,21,2
4496,16,5355,6,1
4645,21,5906,18,1
4645,16,5906,11,1
4645,16,5906,9,1
5395,16,5355,1,1
5395,16,5355,4,1
5378,11,5395,16,2
5378,16,5395,8,1
5378,16,5395,11,1
4501,5,5208,16,2
4501,11,5208,16,2
5395,16,4496,8,1
5395,16,4496,11,1
5378,16,5355,14,1
5378,16,5355,7,1
5231,19,4645,21,2
5231,16,4645,12,1
5231,16,4645,3,1
5231,12,4645,16,2
5231,8,4645,16,2
5378,16,4496,5,1
5378,16,4496,4,1
5906,11,5479,16,2
5906,16,5479,3,1
5906,16,5479,5,1
5231,16,4643,14,1
5231,16,4643,6,1
4469,16,5943,14,1
4469,16,5943,8,1
5208,12,5378,16,2
5208,6,5378,16,2
4674,16,4532,10,1
4674,16,4532,13,1
5906,16,5955,14,1
5906,16,5955,8,1
4469,16,5944,4,1
4469,16,5944,2,1
5524,16,5272,9,1
5524,16,5272,5,1
5378,16,4494,4,1
5378,16,4494,13,1
5395,2,5208,16,2
5395,14,5208,16,2
5284,9,4532,16,2
5284,19,4532,16,1
5284,13,4532,16,2
5231,16,5700,13,1
5231,16,5700,3,1
5479,16,5873,12,1
5479,14,5873,16,2
5479,16,5873,8,1
5690,16,5950,7,1
5690,12,5950,16,2
5690,6,5950,16,2
4469,20,5524,22,2
4469,16,5524,11,1
4469,16,5524,6,1
4532,16,5579,11,1
4532,16,5579,13,1
4674,16,4468,7,1
4674,19,4468,17,1
5524,16,5844,6,1
5524,16,5844,12,1
5395,16,4494,12,1
5395,10,4494,16,2
5395,16,4494,8,1
5208,3,5395,16,2
5208,16,5395,14,1
5208,16,5395,4,1
5284,16,5766,12,1
5284,16,5766,4,1
5378,16,5208,11,1
5378,16,5208,7,1
5817,16,5355,11,1
5817,16,5355,14,1
5231,16,5906,8,1
5231,16,5906,2,1
5766,16,5817,11,1
5766,16,5817,10,1
5959,16,5578,13,1
5958,8,5957,16,2
4532,16,5766,12,1
4532,14,5766,16,2
4532,14,5766,16,2
5959,16,5957,3,1
5959,16,5957,9,1
5872,16,5947,11,1
5872,16,5947,12,1
4494,20,5766,22,2
4494,7,5766,16,2
5950,6,5949,16,2
5950,11,5949,16,2
5947,12,5690,16,2
5947,16,5690,7,1
5947,21,5690,19,1
5906,16,5904,7,1
5906,16,5907,3,1
5907,2,5873,16,2
5722,16,5961,7,1
5722,7,5961,16,2
5722,9,5961,16,2
5817,16,5579,6,1
5817,13,5579,16,2
5817,16,5579,11,1
5817,16,5961,3,1
5817,2,5961,16,2
5817,16,5961,13,1
5579,4,5722,16,2
5579,9,5722,16,2
5906,16,5904,5,1
5906,16,5922,0,1
5906,14,5922,16,2
5906,17,5922,19,2
5251,28,5963,24,1
5817,9,5722,16,2
5817,3,5722,16,2
5817,16,5722,12,1
5817,16,5722,4,1
5961,16,5722,14,1
5961,2,5722,16,2
5961,15,5722,19,2
4431,20,5873,22,2
5947,8,5950,16,2
5947,16,5950,10,1
5947,16,5950,11,1
5906,16,5231,14,1
5700,7,5231,16,2
5231,16,5873,7,1
5906,16,5730,12,1
4674,16,4494,12,1
4674,16,4494,11,1
4674,16,4494,4,1
5775,16,5700,11,1
5775,16,5479,10,1
5310,11,5593,16,2
5310,16,5593,10,1
5310,16,5593,9,1
5310,6,5593,16,2
5310,16,5593,11,1
5593,16,5947,1,1
5342,14,5965,16,2
5342,16,5965,14,1
5342,16,5965,2,1
5593,19,5949,16,1
5593,16,5949,7,1
5962,11,5988,16,2
5737,16,5967,13,1
5737,16,5967,14,1
5593,16,5966,14,1
5593,16,5966,7,1
4449,8,5475,16,2
4449,16,5475,2,1
4449,9,5475,16,2
5966,16,5342,14,1
5966,16,5342,13,1
5593,16,5218,6,1
5593,16,5218,3,1
5342,16,5218,11,1
5342,1,5218,16,2
5342,12,5218,16,2
4894,6,5579,16,2
5475,16,5579,7,1
5737,16,4894,5,1
5737,12,5475,16,2
5737,9,5475,16,2
4674,16,5310,10,1
4674,16,5310,7,1
4674,16,5310,12,1
5737,9,5579,16,2
5737,21,5579,19,1
5737,10,5579,16,2
4643,16,5700,10,1
5906,18,4643,22,2
4991,16,4532,12,1
4431,12,5874,16,2
4431,19,5874,17,1
4431,14,5874,16,2
4501,19,4803,17,1
4501,16,4803,14,1
5988,16,4501,9,1
5988,16,4501,3,1
5218,8,5946,16,2
5218,21,5946,18,1
5218,16,5946,11,1
5766,8,5395,16,2
5766,13,5395,16,2
5422,16,4456,13,1
5422,19,4456,15,1
5395,22,5988,20,1
5395,16,5988,6,1
5454,11,5907,16,2
5454,16,5907,0,1
5454,16,5907,7,1
5422,16,5970,1,1
5422,16,5970,2,1
5700,12,5907,16,2
5752,14,5775,16,2
5752,14,5906,16,2
4431,12,5972,16,2
5284,16,4608,8,1
5789,16,5355,4,1
5789,16,5355,10,1
5906,16,5969,4,1
5906,8,5969,16,2
5906,16,5969,5,1
5422,16,5758,9,1
5422,16,5758,1,1
4645,16,5968,9,1
4645,16,5968,8,1
4411,13,4456,16,2
4411,16,4456,2,1
4411,16,4456,3,1
4411,16,5970,4,1
4411,16,5970,8,1
5975,16,5914,2,1
5395,12,5988,16,2
5988,16,5737,3,1
5975,16,5974,9,1
5284,14,4494,16,2
5752,16,5973,8,1
4608,16,4456,12,1
4608,16,4456,8,1
4532,6,5395,16,2
4532,16,5395,6,1
4532,16,5395,14,1
5906,16,5874,11,1
5906,13,5874,16,2
5906,16,5874,8,1
4645,16,5454,8,1
4645,16,5454,2,1
4411,16,5422,9,1
4411,14,5422,16,2
4411,16,5422,10,1
5752,16,5454,8,1
5752,16,5973,7,1
5974,16,5479,8,1
5690,8,5949,16,2
5690,8,5949,16,2
4494,18,5766,22,2
4494,14,5766,16,2
4494,9,5766,16,2
4494,16,5009,11,1
5962,16,5737,10,1
4532,11,5737,16,2
5962,21,5971,18,1
5737,16,5766,13,1
4494,16,5976,10,1
4494,16,5540,13,1
5355,8,4803,16,2
5378,16,4494,5,1
5817,21,5053,18,1
5817,21,4573,18,1
5766,2,5817,16,2
5395,5,4532,16,2
5789,3,5909,16,2
4608,16,5378,7,1
5310,16,5962,7,1
5310,12,5962,16,2
5310,14,5962,16,2
4608,16,4494,10,1
4608,16,4494,11,1
5775,14,4643,16,2
4431,12,5752,16,2
5975,16,5973,13,1
4991,16,4532,1,1
4643,16,5441,8,1
4674,16,5971,10,1
4674,16,5971,3,1
5593,16,5909,9,1
5593,22,5909,26,2
5593,6,5909,16,2
5906,13,5974,16,2
5906,5,5974,16,2
5872,21,5950,16,1
5872,21,5950,19,1
4456,14,5817,16,2
4456,20,5817,26,2
5752,16,5974,9,1
4991,16,4608,2,1
5378,16,5971,8,1
5378,16,5971,3,1
5962,16,5909,14,1
4608,16,5817,3,1
4608,16,5817,7,1
5395,17,5971,19,2
5395,11,5971,16,2
5284,16,4532,2,1
5975,16,5973,14,1
5378,16,5737,8,1
5973,16,5543,14,1
5974,16,5441,10,1
5752,16,5775,14,1
4991,16,5737,5,1
5975,16,4431,2,1
5974,16,5454,3,1
4991,11,5284,16,2
5310,22,5395,20,1
5310,8,5395,16,2
5310,16,5395,13,1
5974,16,5972,14,1
5974,16,5972,14,1
5195,16,5877,13,1
5195,7,5877,16,2
5195,16,5877,9,1
5310,16,5378,12,1
5310,9,5378,16,2
5310,16,5378,8,1
4608,13,5737,16,2
4532,16,5737,4,1
5914,1,5730,16,2
5775,17,5454,19,2
4431,13,5479,16,2
5310,11,5971,16,2
5310,16,5971,7,1
5310,14,5971,16,2
5284,16,5378,9,1
5284,16,5378,11,1
5284,16,4456,10,1
5284,16,4456,7,1
5378,16,5395,11,1
5378,22,5395,18,1
5730,16,5700,8,1
4411,19,5422,17,1
4991,16,5973,3,1
5752,4,5822,16,2
4674,14,5974,16,2
5422,16,5752,2,1
4411,16,5822,3,1
4674,16,5973,6,1
5974,5,5973,16,2
5422,16,5822,4,1
4991,16,5974,7,1
4411,7,5752,16,2
4991,9,4674,16,2
4411,16,4991,14,1
4411,14,4991,16,2
4411,16,4991,12,1
5979,12,5980,16,2
5979,6,5980,16,2
5979,16,5980,13,1
4608,10,4494,16,2
5284,16,5988,2,1
4674,16,5422,10,1
4674,14,5422,16,2
4674,16,5422,5,1
4411,11,4674,16,2
4411,19,4674,17,1
4411,10,4674,16,2
4991,7,5422,16,2
4991,17,5422,19,2
5975,16,4643,1,1
5378,16,4532,10,1
5284,16,4468,7,1
5284,14,4468,16,2
5284,19,4468,16,1
4608,9,5284,16,2
4608,9,5284,16,2
4494,16,4449,7,1
5355,16,5909,11,1
5355,12,4548,16,2
5850,6,5981,16,2
5251,5,5850,16,2
5962,13,4449,16,2
